작품명,방송일자,시청률,방영연도,월,일,회차,연속방송
비밀의 집,2022-08-02,6.2,2022,8,2,80,1
비밀의 집,2022-08-03,6.3,2022,8,3,81,1
비밀의 집,2022-08-04,6.5,2022,8,4,82,1
비밀의 집,2022-08-05,6.3,2022,8,5,83,1
비밀의 집,2022-08-08,6.8,2022,8,8,84,1
비밀의 집,2022-08-11,6.9,2022,8,11,85,1
비밀의 집,2022-08-12,6.3,2022,8,12,86,1
비밀의 집,2022-08-15,6.7,2022,8,15,87,1
비밀의 집,2022-08-16,6.8,2022,8,16,88,1
비밀의 집,2022-08-17,6.9,2022,8,17,89,1
비밀의 집,2022-08-18,7.3,2022,8,18,90,1
비밀의 집,2022-08-19,6.6,2022,8,19,91,1
비밀의 집,2022-08-22,6.8,2022,8,22,92,1
비밀의 집,2022-08-23,7.0,2022,8,23,93,1
비밀의 집,2022-08-24,6.6,2022,8,24,94,1
비밀의 집,2022-08-25,7.2,2022,8,25,95,1
비밀의 집,2022-08-26,7.2,2022,8,26,96,1
비밀의 집,2022-08-29,7.5,2022,8,29,97,1
비밀의 집,2022-08-30,7.5,2022,8,30,98,1
비밀의 집,2022-08-31,7.4,2022,8,31,99,1
비밀의 집,2022-09-01,7.6,2022,9,1,100,1
비밀의 집,2022-09-02,7.0,2022,9,2,101,1
비밀의 집,2022-09-06,7.2,2022,9,6,102,1
비밀의 집,2022-09-07,7.3,2022,9,7,103,1
비밀의 집,2022-09-08,6.6,2022,9,8,104,1
비밀의 집,2022-09-13,7.2,2022,9,13,105,1
비밀의 집,2022-09-14,7.2,2022,9,14,106,1
비밀의 집,2022-09-15,8.1,2022,9,15,107,1
비밀의 집,2022-09-16,7.5,2022,9,16,108,1
비밀의 집,2022-09-19,7.1,2022,9,19,109,1
비밀의 집,2022-09-20,7.1,2022,9,20,110,1
비밀의 집,2022-09-21,7.1,2022,9,21,111,1
비밀의 집,2022-09-22,7.3,2022,9,22,112,1
비밀의 집,2022-09-23,7.6,2022,9,23,113,1
비밀의 집,2022-09-26,7.5,2022,9,26,114,1
비밀의 집,2022-09-27,7.7,2022,9,27,115,1
비밀의 집,2022-09-28,8.1,2022,9,28,116,1
비밀의 집,2022-09-29,8.4,2022,9,29,117,1
비밀의 집,2022-09-30,6.8,2022,9,30,118,1
비밀의 집,2022-10-03,8.0,2022,10,3,119,1
비밀의 집,2022-10-04,7.5,2022,10,4,120,1
비밀의 집,2022-10-05,7.0,2022,10,5,121,1
비밀의 집,2022-10-06,7.5,2022,10,6,122,1
비밀의 집,2022-10-07,8.0,2022,10,7,123,1
비밀의 집,2022-10-10,7.6,2022,10,10,124,1
빅마우스,2022-07-29,6.2,2022,7,29,1,1
빅마우스,2022-07-30,6.1,2022,7,30,2,1
빅마우스,2022-08-05,7.6,2022,8,5,3,1
빅마우스,2022-08-06,8.6,2022,8,6,4,1
빅마우스,2022-08-12,9.8,2022,8,12,5,1
빅마우스,2022-08-13,10.8,2022,8,13,6,1
빅마우스,2022-08-19,11.2,2022,8,19,7,1
빅마우스,2022-08-20,10.3,2022,8,20,8,1
빅마우스,2022-08-26,11.5,2022,8,26,9,1
빅마우스,2022-08-27,10.0,2022,8,27,10,1
빅마우스,2022-09-02,11.4,2022,9,2,11,1
빅마우스,2022-09-03,12.0,2022,9,3,12,1
빅마우스,2022-09-09,8.3,2022,9,9,13,1
빅마우스,2022-09-10,10.6,2022,9,10,14,1
빅마우스,2022-09-16,12.3,2022,9,16,15,1
빅마우스,2022-09-17,13.7,2022,9,17,16,1
빈센조,2021-02-20,7.659,2021,2,20,1,1
빈센조,2021-02-21,9.295,2021,2,21,2,1
빈센조,2021-02-27,8.121,2021,2,27,3,1
빈센조,2021-02-28,10.215,2021,2,28,4,1
빈센조,2021-03-06,9.674,2021,3,6,5,1
빈센조,2021-03-07,11.082,2021,3,7,6,1
빈센조,2021-03-13,9.241,2021,3,13,7,1
빈센조,2021-03-14,10.38,2021,3,14,8,1
빈센조,2021-03-20,9.057,2021,3,20,9,1
빈센조,2021-03-21,11.375,2021,3,21,10,1
빈센조,2021-03-27,9.311,2021,3,27,11,1
빈센조,2021-03-28,10.736,2021,3,28,12,1
빈센조,2021-04-03,10.815,2021,4,3,13,1
빈센조,2021-04-04,11.258,2021,4,4,14,1
빈센조,2021-04-10,10.296,2021,4,10,15,1
빈센조,2021-04-11,10.572,2021,4,11,16,1
빈센조,2021-04-24,10.961,2021,4,24,17,1
빈센조,2021-04-25,12.276,2021,4,25,18,1
빈센조,2021-05-01,11.854,2021,5,1,19,1
빈센조,2021-05-02,14.636,2021,5,2,20,1
빙의,2019-03-06,1.558,2019,3,6,1,1
빙의,2019-03-07,2.65,2019,3,7,2,1
빙의,2019-03-13,2.19,2019,3,13,3,1
빙의,2019-03-14,2.263,2019,3,14,4,1
빙의,2019-03-20,2.135,2019,3,20,5,1
빙의,2019-03-21,2.312,2019,3,21,6,1
빙의,2019-03-27,1.906,2019,3,27,7,1
빙의,2019-03-28,1.966,2019,3,28,8,1
빙의,2019-04-03,1.88,2019,4,3,9,1
빙의,2019-04-04,1.676,2019,4,4,10,1
빙의,2019-04-10,1.565,2019,4,10,11,1
빙의,2019-04-11,1.621,2019,4,11,12,1
빙의,2019-04-17,1.466,2019,4,17,13,1
빙의,2019-04-18,1.488,2019,4,18,14,1
빙의,2019-04-24,1.402,2019,4,24,15,1
빙의,2019-04-25,1.858,2019,4,25,16,1
빨간풍선,2022-12-17,3.081,2022,12,17,1,2
빨간풍선,2022-12-18,3.75,2022,12,18,2,2
빨간풍선,2022-12-24,4.4405,2022,12,24,3,2
빨간풍선,2022-12-25,5.5245,2022,12,25,4,2
빨간풍선,2022-12-31,5.0969999999999995,2022,12,31,5,2
빨간풍선,2023-01-01,6.3345,2023,1,1,6,2
빨간풍선,2023-01-07,5.4075,2023,1,7,7,2
빨간풍선,2023-01-08,5.7795000000000005,2023,1,8,8,2
빨간풍선,2023-01-14,5.992,2023,1,14,9,2
빨간풍선,2023-01-15,6.6395,2023,1,15,10,2
빨간풍선,2023-01-28,6.1625,2023,1,28,11,2
빨간풍선,2023-01-29,7.3285,2023,1,29,12,2
빨간풍선,2023-02-04,6.859,2023,2,4,13,2
빨간풍선,2023-02-05,6.9335,2023,2,5,14,2
빨간풍선,2023-02-11,8.049,2023,2,11,15,2
빨간풍선,2023-02-12,8.254999999999999,2023,2,12,16,2
빨간풍선,2023-02-18,7.9465,2023,2,18,17,2
빨간풍선,2023-02-19,8.6305,2023,2,19,18,2
빨간풍선,2023-02-25,8.4085,2023,2,25,19,2
빨간풍선,2023-02-26,9.1895,2023,2,26,20,2
빨강구두,2021-07-05,12.8,2021,7,5,1,1
빨강구두,2021-07-06,12.0,2021,7,6,2,1
빨강구두,2021-07-07,12.2,2021,7,7,3,1
빨강구두,2021-07-08,12.0,2021,7,8,4,1
빨강구두,2021-07-09,11.6,2021,7,9,5,1
빨강구두,2021-07-12,13.1,2021,7,12,6,1
빨강구두,2021-07-14,12.3,2021,7,14,7,1
빨강구두,2021-07-15,13.3,2021,7,15,8,1
빨강구두,2021-07-16,12.8,2021,7,16,9,1
빨강구두,2021-07-19,13.4,2021,7,19,10,1
빨강구두,2021-07-20,14.0,2021,7,20,11,1
빨강구두,2021-07-21,13.8,2021,7,21,12,1
빨강구두,2021-07-22,15.0,2021,7,22,13,1
빨강구두,2021-07-23,12.3,2021,7,23,14,1
빨강구두,2021-08-09,12.6,2021,8,9,15,1
빨강구두,2021-08-10,13.9,2021,8,10,16,1
빨강구두,2021-08-11,13.9,2021,8,11,17,1
빨강구두,2021-08-12,14.6,2021,8,12,18,1
빨강구두,2021-08-13,14.2,2021,8,13,19,1
빨강구두,2021-08-16,14.2,2021,8,16,20,1
빨강구두,2021-08-17,15.2,2021,8,17,21,1
빨강구두,2021-08-18,15.8,2021,8,18,22,1
빨강구두,2021-08-19,15.1,2021,8,19,23,1
빨강구두,2021-08-20,15.4,2021,8,20,24,1
빨강구두,2021-08-23,15.9,2021,8,23,25,1
빨강구두,2021-08-24,17.6,2021,8,24,26,1
빨강구두,2021-08-25,16.2,2021,8,25,27,1
빨강구두,2021-08-26,15.3,2021,8,26,28,1
빨강구두,2021-08-27,16.1,2021,8,27,29,1
빨강구두,2021-08-30,15.8,2021,8,30,30,1
빨강구두,2021-08-31,17.0,2021,8,31,31,1
빨강구두,2021-09-01,16.9,2021,9,1,32,1
빨강구두,2021-09-02,15.9,2021,9,2,33,1
빨강구두,2021-09-03,15.9,2021,9,3,34,1
빨강구두,2021-09-06,16.8,2021,9,6,35,1
빨강구두,2021-09-07,17.0,2021,9,7,36,1
빨강구두,2021-09-08,16.2,2021,9,8,37,1
빨강구두,2021-09-09,15.9,2021,9,9,38,1
빨강구두,2021-09-10,15.8,2021,9,10,39,1
빨강구두,2021-09-13,16.5,2021,9,13,40,1
빨강구두,2021-09-14,16.7,2021,9,14,41,1
빨강구두,2021-09-15,16.3,2021,9,15,42,1
빨강구두,2021-09-16,16.6,2021,9,16,43,1
빨강구두,2021-09-17,16.0,2021,9,17,44,1
빨강구두,2021-09-22,15.6,2021,9,22,45,1
빨강구두,2021-09-23,17.0,2021,9,23,46,1
빨강구두,2021-09-24,16.7,2021,9,24,47,1
빨강구두,2021-09-27,16.7,2021,9,27,48,1
빨강구두,2021-09-28,17.5,2021,9,28,49,1
빨강구두,2021-09-29,17.5,2021,9,29,50,1
빨강구두,2021-09-30,16.6,2021,9,30,51,1
빨강구두,2021-10-01,16.5,2021,10,1,52,1
빨강구두,2021-10-04,17.4,2021,10,4,53,1
빨강구두,2021-10-05,16.7,2021,10,5,54,1
빨강구두,2021-10-06,16.4,2021,10,6,55,1
빨강구두,2021-10-07,16.0,2021,10,7,56,1
빨강구두,2021-10-08,15.4,2021,10,8,57,1
빨강구두,2021-10-11,17.3,2021,10,11,58,1
빨강구두,2021-10-12,16.8,2021,10,12,59,1
빨강구두,2021-10-13,17.0,2021,10,13,60,1
빨강구두,2021-10-14,16.0,2021,10,14,61,1
빨강구두,2021-10-15,16.0,2021,10,15,62,1
빨강구두,2021-10-18,16.9,2021,10,18,63,1
빨강구두,2021-10-19,16.4,2021,10,19,64,1
빨강구두,2021-10-20,16.2,2021,10,20,65,1
빨강구두,2021-10-21,16.8,2021,10,21,66,1
빨강구두,2021-10-22,16.9,2021,10,22,67,1
빨강구두,2021-10-25,16.1,2021,10,25,68,1
빨강구두,2021-10-26,17.0,2021,10,26,69,1
빨강구두,2021-10-27,16.2,2021,10,27,70,1
빨강구두,2021-10-28,15.9,2021,10,28,71,1
빨강구두,2021-10-29,16.8,2021,10,29,72,1
빨강구두,2021-11-01,16.7,2021,11,1,73,1
빨강구두,2021-11-02,17.2,2021,11,2,74,1
빨강구두,2021-11-03,16.7,2021,11,3,75,1
빨강구두,2021-11-04,17.2,2021,11,4,76,1
빨강구두,2021-11-05,16.1,2021,11,5,77,1
빨강구두,2021-11-08,17.5,2021,11,8,78,1
빨강구두,2021-11-10,17.4,2021,11,10,79,1
빨강구두,2021-11-11,16.9,2021,11,11,80,1
빨강구두,2021-11-12,17.0,2021,11,12,81,1
빨강구두,2021-11-16,17.1,2021,11,16,82,1
빨강구두,2021-11-17,16.8,2021,11,17,83,1
빨강구두,2021-11-18,17.5,2021,11,18,84,1
빨강구두,2021-11-19,17.1,2021,11,19,85,1
빨강구두,2021-11-22,18.6,2021,11,22,86,1
빨강구두,2021-11-23,17.2,2021,11,23,87,1
빨강구두,2021-11-24,17.6,2021,11,24,88,1
빨강구두,2021-11-25,17.6,2021,11,25,89,1
빨강구두,2021-11-26,17.1,2021,11,26,90,1
빨강구두,2021-11-29,17.1,2021,11,29,91,1
빨강구두,2021-11-30,18.2,2021,11,30,92,1
빨강구두,2021-12-01,18.0,2021,12,1,93,1
빨강구두,2021-12-02,18.1,2021,12,2,94,1
빨강구두,2021-12-03,17.4,2021,12,3,95,1
빨강구두,2021-12-06,17.9,2021,12,6,96,1
빨강구두,2021-12-07,19.2,2021,12,7,97,1
빨강구두,2021-12-08,18.6,2021,12,8,98,1
빨강구두,2021-12-09,19.0,2021,12,9,99,1
빨강구두,2021-12-10,19.6,2021,12,10,100,1
사내 맞선,2022-02-28,4.9,2022,2,28,1,1
사내 맞선,2022-03-01,6.5,2022,3,1,2,1
사내 맞선,2022-03-07,8.1,2022,3,7,3,1
사내 맞선,2022-03-08,8.7,2022,3,8,4,1
사내 맞선,2022-03-14,8.1,2022,3,14,5,1
사내 맞선,2022-03-15,10.1,2022,3,15,6,1
사내 맞선,2022-03-21,9.9,2022,3,21,7,1
사내 맞선,2022-03-22,10.8,2022,3,22,8,1
사내 맞선,2022-03-28,11.6,2022,3,28,9,1
사내 맞선,2022-03-29,11.6,2022,3,29,10,1
사내 맞선,2022-04-04,10.6,2022,4,4,11,1
사내 맞선,2022-04-05,11.4,2022,4,5,12,1
사랑은 뷰티풀 인생은 원더풀,2019-09-28,18.35,2019,9,28,1,2
사랑은 뷰티풀 인생은 원더풀,2019-09-29,22.15,2019,9,29,2,2
사랑은 뷰티풀 인생은 원더풀,2019-10-05,19.6,2019,10,5,3,2
사랑은 뷰티풀 인생은 원더풀,2019-10-06,23.7,2019,10,6,4,2
사랑은 뷰티풀 인생은 원더풀,2019-10-12,20.7,2019,10,12,5,2
사랑은 뷰티풀 인생은 원더풀,2019-10-13,22.15,2019,10,13,6,2
사랑은 뷰티풀 인생은 원더풀,2019-10-19,18.549999999999997,2019,10,19,7,2
사랑은 뷰티풀 인생은 원더풀,2019-10-20,22.05,2019,10,20,8,2
사랑은 뷰티풀 인생은 원더풀,2019-10-26,13.6,2019,10,26,9,2
사랑은 뷰티풀 인생은 원더풀,2019-10-27,20.9,2019,10,27,10,2
사랑은 뷰티풀 인생은 원더풀,2019-11-02,18.8,2019,11,2,11,2
사랑은 뷰티풀 인생은 원더풀,2019-11-03,22.1,2019,11,3,12,2
사랑은 뷰티풀 인생은 원더풀,2019-11-09,16.6,2019,11,9,13,2
사랑은 뷰티풀 인생은 원더풀,2019-11-10,20.45,2019,11,10,14,2
사랑은 뷰티풀 인생은 원더풀,2019-11-16,19.35,2019,11,16,15,2
사랑은 뷰티풀 인생은 원더풀,2019-11-17,22.95,2019,11,17,16,2
사랑은 뷰티풀 인생은 원더풀,2019-11-23,21.2,2019,11,23,17,2
사랑은 뷰티풀 인생은 원더풀,2019-11-24,26.35,2019,11,24,18,2
사랑은 뷰티풀 인생은 원더풀,2019-11-30,21.450000000000003,2019,11,30,19,2
사랑은 뷰티풀 인생은 원더풀,2019-12-01,25.65,2019,12,1,20,2
사랑은 뷰티풀 인생은 원더풀,2019-12-07,22.1,2019,12,7,21,2
사랑은 뷰티풀 인생은 원더풀,2019-12-08,25.450000000000003,2019,12,8,22,2
사랑은 뷰티풀 인생은 원더풀,2019-12-14,21.35,2019,12,14,23,2
사랑은 뷰티풀 인생은 원더풀,2019-12-15,25.35,2019,12,15,24,2
사랑은 뷰티풀 인생은 원더풀,2019-12-21,23.799999999999997,2019,12,21,25,2
사랑은 뷰티풀 인생은 원더풀,2019-12-22,26.049999999999997,2019,12,22,26,2
사랑은 뷰티풀 인생은 원더풀,2020-01-04,21.6,2020,1,4,27,2
사랑은 뷰티풀 인생은 원더풀,2020-01-05,26.85,2020,1,5,28,2
사랑은 뷰티풀 인생은 원더풀,2020-01-11,20.75,2020,1,11,29,2
사랑은 뷰티풀 인생은 원더풀,2020-01-12,25.25,2020,1,12,30,2
사랑은 뷰티풀 인생은 원더풀,2020-01-18,24.0,2020,1,18,31,2
사랑은 뷰티풀 인생은 원더풀,2020-01-19,25.6,2020,1,19,32,2
사랑은 뷰티풀 인생은 원더풀,2020-01-25,19.2,2020,1,25,33,2
사랑은 뷰티풀 인생은 원더풀,2020-01-26,23.4,2020,1,26,34,2
사랑은 뷰티풀 인생은 원더풀,2020-02-01,22.95,2020,2,1,35,2
사랑은 뷰티풀 인생은 원더풀,2020-02-02,25.95,2020,2,2,36,2
사랑은 뷰티풀 인생은 원더풀,2020-02-08,23.700000000000003,2020,2,8,37,2
사랑은 뷰티풀 인생은 원더풀,2020-02-09,27.0,2020,2,9,38,2
사랑은 뷰티풀 인생은 원더풀,2020-02-15,22.95,2020,2,15,39,2
사랑은 뷰티풀 인생은 원더풀,2020-02-16,28.95,2020,2,16,40,2
사랑은 뷰티풀 인생은 원더풀,2020-02-22,24.65,2020,2,22,41,2
사랑은 뷰티풀 인생은 원더풀,2020-02-23,28.5,2020,2,23,42,2
사랑은 뷰티풀 인생은 원더풀,2020-02-29,24.8,2020,2,29,43,2
사랑은 뷰티풀 인생은 원더풀,2020-03-01,29.35,2020,3,1,44,2
사랑은 뷰티풀 인생은 원더풀,2020-03-07,26.9,2020,3,7,45,2
사랑은 뷰티풀 인생은 원더풀,2020-03-08,30.549999999999997,2020,3,8,46,2
사랑은 뷰티풀 인생은 원더풀,2020-03-14,21.1,2020,3,14,47,2
사랑은 뷰티풀 인생은 원더풀,2020-03-15,30.0,2020,3,15,48,2
사랑은 뷰티풀 인생은 원더풀,2020-03-21,27.5,2020,3,21,49,2
사랑은 뷰티풀 인생은 원더풀,2020-03-22,30.6,2020,3,22,50,2
사랑의 꽈배기,2021-12-13,13.9,2021,12,13,1,1
사랑의 꽈배기,2021-12-14,12.2,2021,12,14,2,1
사랑의 꽈배기,2021-12-15,11.2,2021,12,15,3,1
사랑의 꽈배기,2021-12-16,12.1,2021,12,16,4,1
사랑의 꽈배기,2021-12-17,11.6,2021,12,17,5,1
사랑의 꽈배기,2021-12-20,13.0,2021,12,20,6,1
사랑의 꽈배기,2021-12-21,13.1,2021,12,21,7,1
사랑의 꽈배기,2021-12-22,12.4,2021,12,22,8,1
사랑의 꽈배기,2021-12-23,12.5,2021,12,23,9,1
사랑의 꽈배기,2021-12-24,11.0,2021,12,24,10,1
사랑의 꽈배기,2021-12-27,12.8,2021,12,27,11,1
사랑의 꽈배기,2021-12-28,14.3,2021,12,28,12,1
사랑의 꽈배기,2021-12-29,12.9,2021,12,29,13,1
사랑의 꽈배기,2021-12-30,13.7,2021,12,30,14,1
사랑의 꽈배기,2021-12-31,12.5,2021,12,31,15,1
사랑의 꽈배기,2022-01-03,12.8,2022,1,3,16,1
사랑의 꽈배기,2022-01-04,13.9,2022,1,4,17,1
사랑의 꽈배기,2022-01-05,12.9,2022,1,5,18,1
사랑의 꽈배기,2022-01-06,14.1,2022,1,6,19,1
사랑의 꽈배기,2022-01-07,14.0,2022,1,7,20,1
사랑의 꽈배기,2022-01-10,14.2,2022,1,10,21,1
사랑의 꽈배기,2022-01-11,13.7,2022,1,11,22,1
사랑의 꽈배기,2022-01-12,13.0,2022,1,12,23,1
사랑의 꽈배기,2022-01-13,13.3,2022,1,13,24,1
사랑의 꽈배기,2022-01-14,13.3,2022,1,14,25,1
사랑의 꽈배기,2022-01-17,13.9,2022,1,17,26,1
사랑의 꽈배기,2022-01-18,14.4,2022,1,18,27,1
사랑의 꽈배기,2022-01-19,12.7,2022,1,19,28,1
사랑의 꽈배기,2022-01-20,14.0,2022,1,20,29,1
사랑의 꽈배기,2022-01-21,13.2,2022,1,21,30,1
사랑의 꽈배기,2022-01-24,14.3,2022,1,24,31,1
사랑의 꽈배기,2022-01-25,13.8,2022,1,25,32,1
사랑의 꽈배기,2022-01-26,14.5,2022,1,26,33,1
사랑의 꽈배기,2022-01-27,14.4,2022,1,27,34,1
사랑의 꽈배기,2022-01-28,14.2,2022,1,28,35,1
사랑의 꽈배기,2022-02-02,13.3,2022,2,2,36,1
사랑의 꽈배기,2022-02-03,12.4,2022,2,3,37,1
사랑의 꽈배기,2022-02-04,14.8,2022,2,4,38,1
사랑의 꽈배기,2022-02-21,13.5,2022,2,21,39,1
사랑의 꽈배기,2022-02-22,14.8,2022,2,22,40,1
사랑의 꽈배기,2022-02-23,14.6,2022,2,23,41,1
사랑의 꽈배기,2022-02-24,14.3,2022,2,24,42,1
사랑의 꽈배기,2022-02-25,13.5,2022,2,25,43,1
사랑의 꽈배기,2022-02-28,14.6,2022,2,28,44,1
사랑의 꽈배기,2022-03-01,14.1,2022,3,1,45,1
사랑의 꽈배기,2022-03-02,13.2,2022,3,2,46,1
사랑의 꽈배기,2022-03-03,14.8,2022,3,3,47,1
사랑의 꽈배기,2022-03-04,14.6,2022,3,4,48,1
사랑의 꽈배기,2022-03-07,14.6,2022,3,7,49,1
사랑의 꽈배기,2022-03-08,14.5,2022,3,8,50,1
사랑의 꽈배기,2022-03-09,10.6,2022,3,9,51,1
사랑의 꽈배기,2022-03-10,14.5,2022,3,10,52,1
사랑의 꽈배기,2022-03-11,14.7,2022,3,11,53,1
사랑의 꽈배기,2022-03-14,14.9,2022,3,14,54,1
사랑의 꽈배기,2022-03-15,15.5,2022,3,15,55,1
사랑의 꽈배기,2022-03-16,14.7,2022,3,16,56,1
사랑의 꽈배기,2022-03-17,15.6,2022,3,17,57,1
사랑의 꽈배기,2022-03-18,15.4,2022,3,18,58,1
사랑의 꽈배기,2022-03-21,15.5,2022,3,21,59,1
사랑의 꽈배기,2022-03-22,15.2,2022,3,22,60,1
사랑의 꽈배기,2022-03-23,15.1,2022,3,23,61,1
사랑의 꽈배기,2022-03-24,15.6,2022,3,24,62,1
사랑의 꽈배기,2022-03-25,14.7,2022,3,25,63,1
사랑의 꽈배기,2022-03-28,16.0,2022,3,28,64,1
사랑의 꽈배기,2022-03-29,16.0,2022,3,29,65,1
사랑의 꽈배기,2022-03-30,16.0,2022,3,30,66,1
사랑의 꽈배기,2022-03-31,16.2,2022,3,31,67,1
사랑의 꽈배기,2022-04-01,15.3,2022,4,1,68,1
사랑의 꽈배기,2022-04-04,15.5,2022,4,4,69,1
사랑의 꽈배기,2022-04-05,15.4,2022,4,5,70,1
사랑의 꽈배기,2022-04-06,14.8,2022,4,6,71,1
사랑의 꽈배기,2022-04-07,15.4,2022,4,7,72,1
사랑의 꽈배기,2022-04-08,14.8,2022,4,8,73,1
사랑의 꽈배기,2022-04-11,15.5,2022,4,11,74,1
사랑의 꽈배기,2022-04-12,15.7,2022,4,12,75,1
사랑의 꽈배기,2022-04-13,15.3,2022,4,13,76,1
사랑의 꽈배기,2022-04-14,15.0,2022,4,14,77,1
사랑의 꽈배기,2022-04-15,14.4,2022,4,15,78,1
사랑의 꽈배기,2022-04-18,16.0,2022,4,18,79,1
사랑의 꽈배기,2022-04-19,15.8,2022,4,19,80,1
사랑의 꽈배기,2022-04-20,15.3,2022,4,20,81,1
사랑의 꽈배기,2022-04-21,15.3,2022,4,21,82,1
사랑의 꽈배기,2022-04-22,15.6,2022,4,22,83,1
사랑의 꽈배기,2022-04-25,16.2,2022,4,25,84,1
사랑의 꽈배기,2022-04-26,16.0,2022,4,26,85,1
사랑의 꽈배기,2022-04-27,14.0,2022,4,27,86,1
사랑의 꽈배기,2022-04-28,15.7,2022,4,28,87,1
사랑의 꽈배기,2022-04-29,15.1,2022,4,29,88,1
사랑의 꽈배기,2022-05-02,15.3,2022,5,2,89,1
사랑의 꽈배기,2022-05-03,16.3,2022,5,3,90,1
사랑의 꽈배기,2022-05-04,14.1,2022,5,4,91,1
사랑의 꽈배기,2022-05-05,14.2,2022,5,5,92,1
사랑의 꽈배기,2022-05-06,13.3,2022,5,6,93,1
사랑의 꽈배기,2022-05-09,15.7,2022,5,9,94,1
사랑의 꽈배기,2022-05-10,15.4,2022,5,10,95,1
사랑의 꽈배기,2022-05-11,15.7,2022,5,11,96,1
사랑의 꽈배기,2022-05-12,16.0,2022,5,12,97,1
사랑의 꽈배기,2022-05-13,14.6,2022,5,13,98,1
사랑의 꽈배기,2022-05-16,14.8,2022,5,16,99,1
사랑의 꽈배기,2022-05-17,15.2,2022,5,17,100,1
사랑의 꽈배기,2022-05-18,13.8,2022,5,18,101,1
사랑의 꽈배기,2022-05-19,14.9,2022,5,19,102,1
사랑의 꽈배기,2022-05-20,13.7,2022,5,20,103,1
사랑의 불시착,2019-12-14,6.074,2019,12,14,1,1
사랑의 불시착,2019-12-15,6.845,2019,12,15,2,1
사랑의 불시착,2019-12-21,7.414,2019,12,21,3,1
사랑의 불시착,2019-12-22,8.499,2019,12,22,4,1
사랑의 불시착,2019-12-28,8.73,2019,12,28,5,1
사랑의 불시착,2019-12-29,9.223,2019,12,29,6,1
사랑의 불시착,2020-01-04,3.81,2020,1,4,7,1
사랑의 불시착,2020-01-05,2.975,2020,1,5,8,1
사랑의 불시착,2020-01-11,9.394,2020,1,11,9,1
사랑의 불시착,2020-01-12,11.349,2020,1,12,10,1
사랑의 불시착,2020-01-18,11.516,2020,1,18,11,1
사랑의 불시착,2020-01-19,14.633,2020,1,19,12,1
사랑의 불시착,2020-01-25,4.18,2020,1,25,13,1
사랑의 불시착,2020-02-01,14.238,2020,2,1,14,1
사랑의 불시착,2020-02-02,15.933,2020,2,2,15,1
사랑의 불시착,2020-02-08,14.097,2020,2,8,16,1
사랑의 불시착,2020-02-09,17.705,2020,2,9,17,1
사랑의 불시착,2020-02-15,17.066,2020,2,15,18,1
사랑의 불시착,2020-02-16,21.683,2020,2,16,19,1
사랑의 이해,2022-12-21,3.124,2022,12,21,1,1
사랑의 이해,2022-12-22,1.898,2022,12,22,2,1
사랑의 이해,2022-12-28,2.151,2022,12,28,3,1
사랑의 이해,2022-12-29,2.457,2022,12,29,4,1
사랑의 이해,2023-01-04,2.777,2023,1,4,5,1
사랑의 이해,2023-01-05,2.972,2023,1,5,6,1
사랑의 이해,2023-01-11,2.427,2023,1,11,7,1
사랑의 이해,2023-01-12,2.707,2023,1,12,8,1
사랑의 이해,2023-01-18,2.698,2023,1,18,9,1
사랑의 이해,2023-01-19,2.828,2023,1,19,10,1
사랑의 이해,2023-01-25,3.324,2023,1,25,11,1
사랑의 이해,2023-01-26,3.348,2023,1,26,12,1
사랑의 이해,2023-02-01,3.536,2023,2,1,13,1
사랑의 이해,2023-02-02,3.214,2023,2,2,14,1
사랑의 이해,2023-02-08,3.601,2023,2,8,15,1
사랑의 이해,2023-02-09,3.595,2023,2,9,16,1
사생활,2020-10-07,1.1,2020,10,7,1,2
사생활,2020-10-08,,2020,10,8,2,2
사생활,2020-10-14,,2020,10,14,3,2
사생활,2020-10-15,,2020,10,15,4,2
사생활,2020-10-21,,2020,10,21,5,2
사생활,2020-10-22,,2020,10,22,6,2
사생활,2020-10-28,,2020,10,28,7,2
사생활,2020-10-29,,2020,10,29,8,2
사생활,2020-11-04,,2020,11,4,9,2
사생활,2020-11-05,,2020,11,5,10,2
사생활,2020-11-11,,2020,11,11,11,2
사생활,2020-11-12,,2020,11,12,12,2
사생활,2020-11-18,,2020,11,18,13,2
사생활,2020-11-19,,2020,11,19,14,2
사생활,2020-11-25,,2020,11,25,15,2
사생활,2020-11-26,,2020,11,26,16,2
사이코메트리 그녀석,2019-03-11,2.467,2019,3,11,1,1
사이코메트리 그녀석,2019-03-12,2.156,2019,3,12,2,1
사이코메트리 그녀석,2019-03-18,1.932,2019,3,18,3,1
사이코메트리 그녀석,2019-03-19,2.108,2019,3,19,4,1
사이코메트리 그녀석,2019-03-25,2.349,2019,3,25,5,1
사이코메트리 그녀석,2019-03-26,2.794,2019,3,26,6,1
사이코메트리 그녀석,2019-04-01,2.587,2019,4,1,7,1
사이코메트리 그녀석,2019-04-02,2.711,2019,4,2,8,1
사이코메트리 그녀석,2019-04-08,2.538,2019,4,8,9,1
사이코메트리 그녀석,2019-04-09,2.471,2019,4,9,10,1
사이코메트리 그녀석,2019-04-15,2.422,2019,4,15,11,1
사이코메트리 그녀석,2019-04-16,2.456,2019,4,16,12,1
사이코메트리 그녀석,2019-04-22,2.114,2019,4,22,13,1
사이코메트리 그녀석,2019-04-23,2.589,2019,4,23,14,1
